Tournament,Date,Team_1,Team_2,Score_1,Score_2,Game_Rank_Diff_USAU,Game_Wght_USAU,Is_Ignored_USAU,Team_Rank_Diff_USAU
Vienna Spring Break,2024-04-27,FrankN,thebigEZ,15,9,515.481,1.000,0,159.870
Vienna Spring Break,2024-04-27,Ka-Pow!,FWD>>,13,8,496.160,1.000,0,-95.420
Vienna Spring Break,2024-04-27,Outsiterz,FWD>>,13,8,496.160,1.000,0,328.580
Vienna Spring Break,2024-04-27,Outsiterz,Uprising Ultimate,12,11,125.000,1.000,0,145.910
Vienna Spring Break,2024-04-27,thebigEZ,ZU PlatZHirsch,15,9,515.481,1.000,0,571.560
Campionati Italiani Ultimate Open Serie A,2024-04-28,One Tribe,Cotarica Grandes,13,12,125.000,1.000,0,116.520
Vienna Spring Break,2024-04-28,Outsiterz,Ka-Pow!,15,7,600.000,1.000,0,424.000
Vienna Spring Break,2024-04-28,thebigEZ,Flying Angels Bern,12,8,441.155,1.000,0,30.280
Vienna Spring Break,2024-04-28,thebigEZ,Uprising Ultimate,10,6,496.160,0.918,0,130.420
Tom's Tourney,2024-05-03,Bristol,BFD LaFotta,10,9,125.000,1.000,0,-354.420
Tom's Tourney,2024-05-03,Bristol,Quijotes,13,11,228.840,1.000,0,-47.500
Tom's Tourney,2024-05-03,Clapham,Cotarica Grandes,12,9,345.365,1.000,0,251.970
Tom's Tourney,2024-05-03,Clapham,Outsiterz,15,2,600.000,1.000,0,560.000
Tom's Tourney,2024-05-03,Iznogood,Freezzz Beezzz,15,9,515.481,1.000,0,270.690
Tom's Tourney,2024-05-03,Iznogood,UFO,12,10,238.123,1.000,0,297.970
Tom's Tourney,2024-05-03,Jetset Open,Cotarica Grandes,14,11,313.338,1.000,0,-104.330
Tom's Tourney,2024-05-03,Jetset Open,Hardfisch,14,4,600.000,1.000,0,350.980
Tom's Tourney,2024-05-03,Outsiterz,Hardfisch,13,11,228.840,1.000,0,147.280
